"file_name","part","old_url","raw_github_url"
"J1TMQS270078.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270078.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270078.png"
"J1TMQS270079.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270079.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270079.png"
"J1TMQS270080.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270080.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270080.png"
"J1TMQS270081.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270081.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270081.png"
"J1TMQS270082.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270082.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270082.png"
"J1TMQS270083.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270083.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270083.png"
"J1TMQS270084.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270084.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270084.png"
"J1TMQS270086.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270086.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270086.png"
"J1TMQS270087.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270087.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270087.png"
"J1TMQS270088.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270088.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270088.png"
"J1TMQS270089.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270089.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270089.png"
"J1TMQS270090.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270090.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270090.png"
"J1TMQS270091.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270091.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270091.png"
"J1TMQS270092.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270092.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270092.png"
"J1TMQS270093.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270093.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270093.png"
"J1TMQS270094.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270094.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270094.png"
"J1TMQS270095.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270095.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270095.png"
"J1TMQS270096.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270096.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270096.png"
"J1TMQS270097.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270097.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270097.png"
"J1TMQS270229.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270229.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270229.png"
"J1TMQS270235.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270235.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270235.png"
"J1TMQS270238.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270238.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270238.png"
"J1TMQS270241.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270241.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270241.png"
"J1TMQS270247.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270247.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270247.png"
"J1TMQS270248.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270248.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270248.png"
"J1TMQS270249.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270249.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270249.png"
"J1TMQS270250.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270250.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270250.png"
"J1TMQS270251.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270251.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270251.png"
"J1TMQS270252.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270252.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270252.png"
"J1TMQS270253.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270253.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270253.png"
"J1TMQS270254.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270254.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270254.png"
"J1TMQS270255.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270255.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270255.png"
"J1TMQS270256.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270256.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270256.png"
"J1TMQS270257.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270257.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270257.png"
"J1TMQS270259.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270259.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270259.png"
"J1TMQS270260.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270260.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270260.png"
"J1TMQS270261.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270261.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270261.png"
"J1TMQS270262.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270262.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270262.png"
"J1TMQS270263.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270263.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270263.png"
"J1TMQS270265.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270265.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270265.png"
"J1TMQS270266.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270266.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270266.png"
"J1TMQS270267.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270267.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270267.png"
"J1TMQS270268.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270268.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270268.png"
"J1TMQS270272.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270272.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270272.png"
"J1TMQS270275.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270275.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270275.png"
"J1TMQS270277.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270277.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270277.png"
"J1TMQS270278.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270278.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270278.png"
"J1TMQS270279.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270279.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270279.png"
"J1TMQS270280.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270280.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270280.png"
"J1TMQS270281.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270281.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270281.png"
"J1TMQS270285.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270285.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270285.png"
"J1TMQS270286.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270286.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270286.png"
